run_id,window_start,window_end,window_seconds,request_rate,error_rate,success_rate,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,publish_rate,publish_error_rate,publish_latency_mean_ms,orders_created_rate
run_b,2026-08-31T16:48:12.330611+00:00,2026-08-31T16:48:22.375477+00:00,10.045,2.887047087646643,0.0,1.0,3.0,2.5,4.5,4.75,2.887047087646643,0.0,1.5459448412253425,2.887047087646643
run_b,2026-08-31T16:48:22.375477+00:00,2026-08-31T16:48:32.435779+00:00,10.06,2.882617167716933,0.0,1.0,2.9655172413793105,2.5,4.5,4.75,2.882617167716933,0.0,1.5570930976035267,2.882617167716933
run_b,2026-08-31T16:48:32.435779+00:00,2026-08-31T16:48:42.496365+00:00,10.061,2.9819335932987143,0.0,1.0,3.1333333333333333,2.5,4.5,4.75,2.9819335932987143,0.0,1.705043336066107,2.9819335932987143
run_b,2026-08-31T16:48:42.496365+00:00,2026-08-31T16:48:52.551298+00:00,10.055,2.884156579671321,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.884156579671321,0.0,1.606162067438508,2.884156579671321
run_b,2026-08-31T16:49:06.692312+00:00,2026-08-31T16:49:16.750134+00:00,10.058,10.73791151579301,0.0,1.0,3.037037037037037,2.5,4.5,4.75,10.73791151579301,0.0,1.6161824147544663,10.73791151579301
run_b,2026-08-31T16:49:16.750134+00:00,2026-08-31T16:49:26.808963+00:00,10.059,10.637421294338871,0.0,1.0,2.9906542056074765,2.5,4.5,4.749999999999999,10.637421294338871,0.0,1.5779981393993736,10.637421294338871
run_b,2026-08-31T16:49:26.808963+00:00,2026-08-31T16:49:36.866790+00:00,10.058,10.737905661376985,0.0,1.0,3.0185185185185186,2.5,4.5,4.75,10.737905661376985,0.0,1.5946324048046436,10.737905661376985
run_b,2026-08-31T16:49:36.866790+00:00,2026-08-31T16:49:46.924133+00:00,10.057,10.73842316550299,0.0,1.0,3.009259259259259,2.5,4.5,4.75,10.73842316550299,0.0,1.6222861164283973,10.73842316550299
run_b,2026-08-31T16:49:46.924133+00:00,2026-08-31T16:49:56.971311+00:00,10.047,10.64975654660023,0.0,1.0,3.102803738317757,2.5,4.5,4.749999999999999,10.64975654660023,0.0,1.710842051282177,10.64975654660023
run_b,2026-08-31T16:49:56.971311+00:00,2026-08-31T16:50:07.033222+00:00,10.062,10.634161966396618,0.0,1.0,3.0093457943925235,2.5,4.5,4.749999999999999,10.634161966396618,0.0,1.6098495313862913,10.634161966396618
run_b,2026-08-31T16:50:21.320267+00:00,2026-08-31T16:50:31.375353+00:00,10.055,2.983564694985224,0.0,1.0,3.0,2.5,4.5,4.75,2.983564694985224,0.0,1.590976658432434,2.983564694985224
run_b,2026-08-31T16:50:31.375353+00:00,2026-08-31T16:50:41.433790+00:00,10.058,2.8831516266750206,0.0,1.0,3.0,2.5,4.5,4.75,2.8831516266750206,0.0,1.587568966928741,2.8831516266750206
run_b,2026-08-31T16:50:41.433790+00:00,2026-08-31T16:50:51.493974+00:00,10.06,2.882651120668904,0.0,1.0,3.1379310344827585,2.5,4.5,4.75,2.882651120668904,0.0,1.7009275917220732,2.882651120668904
run_b,2026-08-31T16:50:51.493974+00:00,2026-08-31T16:51:01.548052+00:00,10.054,2.9838638307075245,0.0,1.0,2.966666666666667,2.5,4.5,4.75,2.9838638307075245,0.0,1.5271600103005767,2.9838638307075245
run_b,2026-08-31T16:51:01.548052+00:00,2026-08-31T16:51:11.606192+00:00,10.058,2.883236917928259,0.0,1.0,3.0,2.5,4.5,4.75,2.883236917928259,0.0,1.5652310303894097,2.883236917928259
run_b,2026-08-31T16:51:11.606192+00:00,2026-08-31T16:51:21.659341+00:00,10.053,2.884668349319292,0.0,1.0,3.0,2.5,4.5,4.75,2.884668349319292,0.0,1.5629586233789552,2.884668349319292
run_b,2026-08-31T16:51:35.767413+00:00,2026-08-31T16:51:45.820034+00:00,10.053,2.98429629680226,0.0,1.0,3.0,2.5,4.5,4.75,2.98429629680226,0.0,1.6084733225094776,2.98429629680226
run_b,2026-08-31T16:51:45.820034+00:00,2026-08-31T16:51:55.884974+00:00,10.065,2.881289053269071,0.0,1.0,3.0,2.5,4.5,4.75,2.881289053269071,0.0,1.6141068993200516,2.881289053269071
run_b,2026-08-31T16:51:55.884974+00:00,2026-08-31T16:52:05.939241+00:00,10.054,2.884347463151685,0.0,1.0,3.0,2.5,4.5,4.75,2.884347463151685,0.0,1.577293110915042,2.884347463151685
run_b,2026-08-31T16:52:05.939241+00:00,2026-08-31T16:52:15.999699+00:00,10.06,2.9819714004594964,0.0,1.0,3.0,2.5,4.5,4.75,2.9819714004594964,0.0,1.5721666471411784,2.9819714004594964
run_b,2026-08-31T16:52:15.999699+00:00,2026-08-31T16:52:26.047938+00:00,10.048,2.88607791964232,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.88607791964232,0.0,1.5877827616601154,2.88607791964232
run_b,2026-08-31T16:52:26.047938+00:00,2026-08-31T16:52:36.097314+00:00,10.049,2.885751379645575,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.885751379645575,0.0,1.6206586372171496,2.885751379645575
